283,9259.83
284,8848.7
285,10641.64
286,5161.32
287,16798.25
288,1702.66
289,5805.64
290,415.96
291,8296.25
292,17569.08
293,920.44
294,7759.07
295,1796.81
296,2308.82
297,735.22
298,448.25
299,5754.33
300,2114.53
301,1122.86
302,3582.51
303,5484.93
304,5844.73
305,8502.02
306,1069.17
307,1015.72
308,1783.05
309,2049.92
310,1751.06
311,511.24
312,7507.34
313,5178.27
314,2405.06
315,10094.84
316,636.74
317,1034.0
318,957.36
319,8289.84
320,4912.72
321,534.97
322,451.93
323,499.64
324,921.57
325,5651.24
326,1694.42
327,1781.56
328,6438.34
329,712.27
330,17493.37
331,2397.13
332,854.71
333,8803.95
334,3380.11
335,1778.74
336,15807.6
337,923.68
338,899.7
339,6058.89
340,625.93
341,1684.55
342,699.86
343,4244.75
344,4319.57
345,1776.91
346,699.74
347,2571.92
348,4787.84
349,899.5
350,3202.53
351,476.95
352,2930.68
353,1995.87
354,610.61
355,1441.31
356,742.03
357,11740.56
358,1504.33
359,480.09
360,1059.82
361,8227.97
362,576.58
363,9139.27
364,3840.32
365,757.84
366,711.07
367,4684.48
368,1772.46
369,619.18
370,621.27
371,707.73
372,6318.1
373,1019.23
374,417.31
375,776.66
376,641.55
377,4211.79
378,2808.6
379,612.45
380,4526.13
381,492.11
382,719.71
383,9471.72
384,1160.94
385,849.33
386,16734.32
387,12525.28
388,897.1
389,755.08
390,2638.09
391,883.68
392,9006.26
393,605.82
394,1999.52
395,4778.89
396,851.76
397,2059.83
398,1064.45
399,2283.55
400,5185.98
401,633.17
402,2533.7
403,10171.97
404,1240.62
405,1109.59
406,495.46
407,17031.89
408,2096.31
409,5626.98
410,820.48
411,716.15
412,4466.07
413,1447.18
414,7115.75
415,911.68
416,1353.77
417,8081.19
418,390.49
419,4968.14
420,13693.61
421,4545.95
422,5089.49
423,918.29
424,1194.59
425,395.32
426,791.53
427,14767.06
428,1716.44
429,7907.84
430,5051.56
431,16443.07
432,2172.09
433,3087.69
434,603.92
435,3232.19
436,2404.6
437,1142.31
438,6894.66
439,601.68
440,3525.13
441,1548.64
442,842.93
443,640.53
444,1044.64
445,1096.22
446,2174.3
447,5814.73
448,817.98
449,2359.11
450,737.98
451,1156.28
452,6920.06
453,5941.29
454,2893.86
455,3949.03
456,1035.35
457,11555.19
458,3966.02
459,4946.21
460,12231.86
461,533.91
462,795.37
463,590.03
464,850.42
465,4222.55
466,833.84
467,4220.31
468,4633.09
469,1294.52
470,2532.64
471,2376.26
472,2333.64
473,6840.33
474,1364.9
475,1126.9
476,16542.64
477,5197.45
478,2782.18
479,11643.4
480,807.05
481,5666.81
482,10732.64
483,14960.58
484,1247.59
485,4340.41
486,12428.51
487,3163.08
488,2479.2
489,1950.8
490,581.01
491,753.21
492,4637.39
493,9920.44
494,2447.15
495,915.1
496,2205.95
497,5389.44
498,1701.34
499,4041.4
500,10087.77
501,689.61
502,8924.07
503,1454.87
504,491.8
505,4436.01
506,611.62
507,3643.49
508,1767.81
509,1068.87
510,1391.98
511,590.7
512,1000.71
513,4005.89
514,3080.54
515,14248.37
516,4617.88
517,7223.56
518,1120.12
519,1916.43
520,5658.12
521,2073.79
522,764.27
523,6323.1
524,8992.45
525,1788.64
526,1258.4
527,2313.06
528,4919.37
529,4841.47
530,2539.04
531,2750.9
532,3007.3
533,7329.9
534,2628.42
535,16040.75
536,15437.67
537,4661.62
538,1974.85
539,1993.44
540,10846.21
541,10764.48
542,722.11
543,15388.59
544,593.59
545,7459.44
546,9725.37
547,1835.63
548,977.13
549,7658.8
550,547.86
551,961.62
552,6744.8
553,1626.82
554,2517.26
555,14578.19
556,4625.38
557,9553.33
558,1393.94
559,3136.22
560,784.88
561,2516.31
562,704.75
563,4120.49
564,5646.43
565,2385.89
566,2441.87
567,2073.6
568,5789.77
569,1797.87
570,1313.89
571,4301.57
572,15956.33
573,14330.78
574,5286.95
575,630.8
576,4402.58
577,1172.13
578,572.48
579,3579.65
580,2104.67
581,913.38
582,980.57
583,491.94
584,8281.08
585,1689.7
586,835.72
587,867.41
588,2530.12
589,3540.82
590,1902.96
591,515.98
592,958.83
593,601.79
594,8771.1
595,1241.11
596,14611.9
597,968.68
598,1189.33
599,3173.87
600,2400.84
601,8511.08
602,2369.12
603,9606.19
604,503.48
605,1168.68
606,898.79
607,5414.57
608,2304.08
609,694.7
610,1745.05
611,853.09
612,3618.39
613,3196.52
614,931.6
615,470.09
616,695.69
617,3624.86
618,14762.12
619,10971.66
620,825.77
621,630.99
622,854.69
623,2605.1
624,4597.0
625,15658.72
626,1102.62
627,840.45
628,1756.46
629,3738.33
630,2695.52
631,10495.51
632,1213.62
633,1131.28
634,4022.79
635,7961.73
636,4229.1
637,1010.61
638,13480.34
639,4783.27
640,6997.21
641,566.94
642,795.07
643,4938.61
644,1141.35
645,775.04
646,1865.19
647,1685.68
648,4977.53
649,1837.95
650,3582.74
651,15793.08
652,1311.39
653,1925.41
654,1037.54
655,16678.43
656,2533.56
657,1181.19
658,968.17
659,996.33
660,2967.21
661,1025.65
662,4245.51
663,613.13
664,391.0
665,934.63
666,5535.77
667,3639.39
668,17334.26
669,14203.53
670,1930.97
671,15570.62
672,1276.15
673,3259.02
674,995.15
675,6735.29
676,3926.04
677,1578.93
678,1168.93
679,1233.48
680,679.1
681,8465.47
682,1970.41
683,1264.88
684,4210.53
685,697.26
686,1419.76
687,2589.25
688,686.66
689,16106.97
690,2791.85
691,722.7
692,967.62
693,8191.85
694,5820.53
695,12011.92
696,727.16
697,3364.5
698,550.56
699,1110.14
700,1013.8
701,2749.16
702,749.65
703,2346.19
704,4180.96
705,781.07
706,432.44
707,5744.0
708,971.16
709,686.94
710,6545.88
711,4629.71
712,684.14
713,851.52
714,519.69
715,659.43
716,1263.07
717,5710.15
718,14928.78
719,8432.81
720,12455.08
721,4229.83
722,556.22
723,2264.56
724,2857.49
725,4976.1
726,981.95
727,689.38
728,1584.17
729,10721.89
730,12476.68
731,2049.72
732,747.86
733,4305.67
734,4760.0
735,10221.62
736,6976.6
737,1920.79
738,640.34
739,5067.25
740,2538.46
741,5952.3
742,5245.99
743,722.75
744,11502.99
745,16113.49
746,843.53
747,1005.49
748,1618.68
749,731.78
750,1185.61
751,1976.61
752,5314.9
753,3760.62
754,801.5
755,3051.84
756,9353.3
757,1798.15
758,2428.67
759,14035.3
760,7933.1
761,1478.04
762,1362.39
763,1880.5
764,4649.97
765,1966.12
766,5488.73
767,4303.93
768,846.68
769,648.54
770,5069.73
771,624.39
772,937.79
773,494.29
774,4129.57
775,4528.17
776,990.13
777,1113.32
778,6474.88
779,6172.35
780,6664.58
781,5771.29
782,621.33
783,4439.44
784,763.24
785,1863.97
786,692.87
787,4504.46
788,1725.48
789,573.24
790,4430.42
791,849.0
792,4753.74
793,496.88
794,1418.61
795,5419.74
796,2825.98
797,6620.24
798,14027.58
799,626.22
800,684.23
801,1549.74
802,762.86
803,13089.1025
804,821.04
805,1495.78
806,1957.76
807,1910.68
808,621.13
809,571.99
810,658.13
811,4291.22
812,604.06
813,1837.65
814,1030.59
815,6334.37
816,5274.9
817,6066.43
818,1927.25
819,557.66
820,4851.0
821,1679.79
822,4243.69
823,3605.36
824,656.53
825,1365.62
826,723.35
827,1679.74
828,5474.5
829,3782.39
830,2577.19
831,4408.18
832,501.45
833,2376.52
834,5164.08
835,10742.9
836,509.14
837,5389.28
838,1630.43
839,7588.03
840,1238.32
841,2299.82
842,563.29
843,1800.56
844,2819.52
845,9410.95
846,930.07
847,1899.49
848,15258.5
849,705.95
850,1492.92
851,8332.99
852,1094.57
853,413.18
854,5130.55
855,2348.83
856,1937.7
857,1810.3
858,1266.2
859,6378.84
860,12098.1
861,1750.36
862,2170.45
863,706.02
864,797.77
865,718.66
866,2460.17
867,711.23
868,10571.19
869,2160.31
870,2395.42
871,1016.14
872,14925.77
873,2164.19
874,854.66
875,1468.91
876,1104.27
877,787.14
878,1843.7
879,9669.85
880,2773.22
881,4214.55
882,5549.53
883,765.08
884,2859.81
885,5385.49
886,875.63
887,441.73
888,584.07
889,1064.52
890,7477.92
891,697.25
892,2788.07
893,1023.46
894,4686.07
895,708.42
896,3686.39
897,1003.25
898,559.15
899,3490.79
900,4534.75
901,845.0
902,5031.7
903,664.44
904,822.11
905,1025.01
906,2836.64
907,2247.44
908,4032.44
909,9216.4
910,5296.74
911,710.78
912,10435.27
913,7398.31
914,1713.73
915,9115.71
916,9767.47
917,13873.05
918,7871.44
919,685.58
920,923.53
921,3215.83
922,3975.68
923,508.9
924,16836.98
925,3911.54
926,5932.54
927,756.38
928,3020.95
929,837.23
930,3417.47
931,3047.12
932,784.76
933,3971.29
934,4399.28
935,994.71
936,950.09
937,779.73
938,4034.53
939,459.53
940,6188.96
941,3614.92
942,1608.52
943,597.57
944,615.56
945,3937.26
946,847.28
947,888.56
948,9351.25
949,9417.41
950,711.96
951,407.2
952,2746.6
953,665.52
954,730.49
955,6981.55
956,4616.05
957,8859.31
958,2335.7
959,984.32
960,1750.49
961,7486.36
962,697.29
963,2289.67
964,1109.15
965,9564.39
966,3186.69
967,5297.66
968,6480.64
969,5205.15
970,10987.35
971,2790.12
972,14572.79
973,1019.23
974,4354.94
975,1024.71
976,1549.84
977,5798.55
978,1688.86
979,2083.3
980,8629.63
981,461.17
982,1814.29
983,1115.98
984,3103.44
985,16698.84
986,2575.42
987,1193.9
988,1576.79
989,2189.21
990,2614.29
991,2428.25
992,2274.76
993,724.97
994,4141.81
995,1256.18
996,639.55
997,872.24
998,747.52
999,860.36
1000,4655.28
1001,9477.73
1002,1188.66
1003,1696.15
1004,2940.15
1005,724.45
1006,1248.28
1007,4101.04
1008,569.11
1009,2794.31
1010,6389.44
1011,942.71
1012,462.09
1013,6314.21
1014,7751.04
1015,596.91
1016,6788.13
1017,841.33
1018,4290.54
1019,4661.82
1020,10401.34
1021,2137.42
1022,1251.21
1023,1211.51
1024,836.18
1025,16652.72
1026,902.18
1027,3587.96
1028,903.36
1029,1624.91
1030,573.56
1031,645.26
1032,5032.99
1033,3810.61
1034,486.65
1035,1410.84
1036,700.3
1037,6365.05
1038,516.77
1039,10891.08
1040,9739.74
1041,1066.59
1042,10708.6
1043,4083.21
1044,14411.41
1045,624.16
1046,5577.8
1047,745.22
1048,707.87
1049,1441.62
1050,5768.76
1051,3967.41
1052,3627.16
1053,9843.32
1054,11327.09
1055,4804.11
1056,15955.36
1057,5089.47
1058,1654.31
1059,11216.15
1060,1943.74
1061,1759.06
1062,6223.22
1063,5010.58
1064,1052.77
1065,14022.98
1066,7252.77
1067,705.08
1068,636.36
1069,12549.79
1070,784.68
1071,7223.17
1072,1307.57
1073,1380.46
1074,5687.54
1075,1405.0
1076,467.71
1077,12746.9
1078,966.59
1079,1506.02
1080,1749.4
1081,4845.01
1082,14105.28
1083,5996.9
1084,732.06
1085,927.86
1086,13421.09
1087,3592.14
1088,844.64
1089,15201.72
1090,7709.09
1091,6824.7
1092,4221.31
1093,450.49
1094,4748.1
1095,13135.82
1096,532.64
1097,5196.18
1098,541.55
1099,2730.8
1100,950.44
1101,434.65
1102,910.29
1103,13550.61
1104,1173.11
1105,682.73
1106,840.07
1107,2418.28
1108,1727.52
1109,3059.57
1110,1826.85
1111,14633.3
1112,1974.53
1113,2004.72
1114,11289.08
1115,492.29
1116,2379.53
1117,6172.12
1118,2735.23
1119,1807.97
1120,4601.42
1121,3469.98
1122,1229.74
1123,1725.99
1124,861.67
1125,681.78
1126,4568.69
1127,1034.58
1128,888.8
1129,16820.01
1130,4470.03
1131,4503.83
1132,8250.6
1133,2436.64
1134,535.42
1135,556.02
1136,543.46
1137,849.78
1138,696.79
1139,1188.42
1140,826.8
1141,882.08
1142,1384.68
1143,5003.51
1144,614.23
1145,2765.14
1146,1857.57
1147,5441.93
1148,8541.17
1149,16221.3
1150,808.26
1151,5944.3
1152,6975.5
1153,3895.71
1154,742.84
1155,9884.11
1156,2909.77
1157,2824.76
1158,671.69
1159,5895.37
1160,8697.3
1161,5127.64
1162,1048.16
1163,16006.15
1164,677.45
1165,487.9
1166,7639.91
1167,1200.62
1168,499.94
1169,1750.2
1170,945.11
1171,6127.71
1172,777.79
1173,773.88
1174,3467.52
1175,1319.3216666666665
1176,11981.39
1177,586.99
1178,1068.65
1179,3685.1
1180,1230.54
1181,4233.9
1182,3221.17
1183,709.75
1184,6269.17
1185,869.66
1186,619.72
1187,791.72
1188,617.78
1189,2130.18
1190,15142.83
1191,500.11
1192,2141.14
1193,7182.11
1194,5054.83
1195,2452.59
1196,1141.62
1197,15933.81
1198,1101.14
1199,13555.92
1200,1062.69
1201,5825.45
1202,2534.8
1203,5567.13
1204,1003.03
1205,4950.8
1206,12494.43
1207,7789.64
1208,2510.88
1209,14999.77
1210,11955.15
1211,4789.3
1212,848.26
1213,723.91
1214,7686.11
1215,7002.98
1216,2439.62
1217,1506.6
1218,1353.07
1219,6435.84
1220,8103.23
1221,464.57
1222,13491.51
1223,866.91
1224,9639.07
1225,4029.41
1226,559.83
1227,3936.71
1228,896.62
1229,643.43
1230,690.89
1231,3588.68
1232,832.49
1233,2732.26
1234,3398.34
1235,3910.82
1236,2561.98
1237,3073.91
1238,9608.94
1239,8995.54
1240,1631.21
1241,456.97
1242,5359.32
1243,667.05
1244,5783.48
1245,5550.86
1246,2090.31
1247,4138.13
1248,3026.38
1249,548.13
1250,8256.55
1251,11286.06
1252,426.21
1253,715.05
1254,2331.01
1255,7682.49
1256,1707.18
1257,862.48
1258,9281.31
1259,636.64
1260,5374.35
1261,856.11
1262,964.27
1263,2692.12
1264,1259.41
1265,1675.35
1266,1252.37
1267,8774.49
1268,574.58
1269,5887.5
1270,867.14
1271,4079.62
1272,1255.73
1273,869.97
1274,714.47
1275,1036.06
1276,3088.52
1277,3758.95
1278,759.72
1279,1013.66
1280,1363.4
1281,1784.32
1282,12716.93
1283,8163.58
1284,4483.76
1285,2460.78
1286,2975.14
1287,7411.8
1288,3478.29
1289,678.59
1290,2726.19
1291,3935.43
1292,1011.8
1293,2314.41
1294,725.51
1295,6465.6
1296,1267.32
1297,1989.19
1298,1694.76
1299,4440.8
1300,7524.91
1301,516.76
1302,6761.38
1303,5075.23
1304,690.09
1305,900.96
1306,1768.63
1307,1649.37
1308,1826.63
1309,9364.7
1310,4050.69
1311,2416.85
1312,2257.8
1313,1949.85
1314,854.9
1315,3143.06
1316,3480.72
1317,581.01
1318,861.88
1319,2081.94
1320,1148.27
1321,7529.95
1322,2977.58
1323,16872.46
1324,852.11
1325,500.8
1326,980.2
1327,3692.08
1328,3072.26
1329,4522.64
1330,685.2
1331,1418.62
1332,753.61
1333,2895.58
1334,3581.53
1335,4545.86
1336,4070.45
1337,756.12
1338,3242.69
1339,704.2
1340,5443.59
1341,4656.76
1342,14823.68
1343,812.94
1344,2089.2
1345,5251.84
1346,2876.82
1347,901.58
1348,668.38
1349,772.32
1350,820.08
1351,469.23
1352,2551.7
1353,1254.64
1354,6416.86
1355,12436.56
1356,930.49
1357,962.08
1358,1327.98
1359,620.62
1360,4875.57
1361,1389.48
1362,631.65
1363,5138.25
1364,14289.28
1365,4010.31
1366,14874.86
1367,650.77
1368,4224.92
1369,495.1
1370,1178.43
1371,979.82
1372,2130.12
1373,15202.19
1374,979.84
1375,3459.13
1376,9317.86
1377,686.44
1378,13052.62
1379,2535.78
1380,1056.61
1381,3397.23
1382,801.62
1383,6781.23
1384,2198.28
1385,876.8
1386,1054.74
1387,4973.87
1388,16276.61
1389,7996.51
1390,6332.94
1391,3458.06
1392,1662.86
1393,967.91
1394,10905.17
1395,4509.68
1396,381.71
1397,1871.22
1398,605.88
1399,2930.31
1400,12468.15
1401,16392.85
1402,7301.58
1403,6942.53
1404,7367.57
1405,593.39
1406,995.32
1407,5094.28
1408,669.71
1409,3195.66
1410,2447.92
1411,544.78
1412,930.4
1413,673.26
1414,6438.88
1415,1880.28
1416,1584.74
1417,3062.22
1418,1019.88
1419,10873.51
1420,7089.13
1421,1332.37
1422,4744.2
1423,8481.26
1424,565.7
1425,1286.19
1426,7213.82
1427,1059.13
1428,545.46
1429,1666.06
1430,4591.76
1431,3735.68
1432,5773.74
1433,4366.2
1434,11133.22
1435,4826.17
1436,5253.42
1437,3832.1
1438,939.95
1439,943.75
1440,968.0
1441,901.09
1442,1050.39
1443,4737.47
1444,5181.47
1445,984.57
1446,3079.95
1447,14106.25
1448,851.57
1449,1608.13
1450,807.6
1451,14520.21
1452,5015.27
1453,13407.59
1454,757.89
1455,961.56
1456,13490.446666666667
1457,3327.89
1458,4494.19
1459,926.45
1460,1632.33
1461,2682.91
1462,1083.3
1463,1130.87
1464,9165.4
1465,2525.4
1466,8754.66
1467,1046.135
1468,2524.19
1469,1757.41
1470,3137.6
1471,785.44
1472,2875.95
1473,3484.57
1474,698.78
1475,1012.45
1476,3861.78
1477,4705.63
1478,683.14
1479,2365.99
1480,2668.75
1481,3052.39
1482,519.76
1483,3631.12
1484,4292.97
1485,1682.72
1486,11005.77
1487,998.27
1488,2120.84
1489,1770.05
1490,1117.96
1491,1402.21
1492,2354.93
1493,649.93
1494,492.1
1495,630.84
1496,4671.24
1497,6182.55
1498,584.64
1499,1133.75
1500,14897.14
1501,4790.1
1502,14734.29
1503,5427.35
1504,518.02
1505,6301.57
1506,1093.05
1507,869.12
1508,4337.12
1509,1906.43
1510,1774.4
1511,5237.54
1512,4355.61
1513,3221.91
1514,432.52
1515,14876.99
1516,10142.73
1517,2347.38
1518,1341.58
1519,783.53
1520,4617.36
1521,1762.25
1522,7303.74
1523,4680.82
1524,4318.69
1525,1057.19
1526,5691.11
1527,8440.59
1528,4650.23
1529,683.49
1530,916.84
1531,1458.53
1532,16442.36
1533,538.81
1534,672.3
1535,8513.72
1536,4119.95
1537,2215.41
1538,1465.49
1539,1292.51
1540,7548.41
1541,2682.42
1542,2235.43
1543,739.86
1544,10001.91
1545,877.75
1546,7088.08
1547,599.28
1548,2880.89
1549,1140.08
1550,4849.39
1551,3267.42
1552,7305.36
1553,1108.77
1554,4176.71
1555,2379.07
1556,8500.25
1557,632.93
1558,4134.06
1559,2328.95
1560,968.75
1561,3129.61
1562,16781.59
1563,3844.85
1564,4510.83
1565,1245.01
1566,4472.44
1567,13102.07
1568,5077.66
1569,4969.59
1570,1241.26
1571,2246.38
1572,4376.32
1573,15772.65
1574,5154.86
1575,2424.54
1576,933.64
1577,10528.98
1578,1657.76
1579,12453.126
1580,980.25
1581,739.55
1582,4749.59
1583,3111.62
1584,1339.34
1585,15508.98
1586,5718.98
1587,2670.09
1588,1881.68
1589,5487.88
1590,600.09
1591,842.77
1592,5847.16
1593,12765.67
1594,2321.54
1595,8161.1
1596,3717.84
1597,4140.58
1598,1089.05
1599,696.77
1600,5659.94
1601,523.3
1602,2365.8
1603,6464.79
1604,1915.81
1605,4057.12
1606,643.35
1607,6481.81
1608,935.15
1609,8537.69
1610,940.43
1611,453.34
1612,11388.42
1613,2376.52
1614,685.21
1615,855.02
1616,1734.62
1617,11959.44
1618,1956.93
1619,6729.02
1620,6509.63
1621,17411.44
1622,4765.29
1623,5451.52
1624,2441.27
1625,4083.99
1626,5058.2
1627,7152.67
1628,754.9
1629,9246.01
1630,1373.134
1631,7650.52
1632,11471.06
1633,6527.63
1634,800.69
1635,1067.52
1636,5093.99
1637,7082.05
1638,1826.9
1639,946.9
1640,1149.99
1641,1725.61
1642,14570.35
1643,952.03
1644,1597.39
1645,846.26
1646,2014.89
1647,2929.99
1648,793.57
1649,2704.64
1650,16592.68
1651,458.96
1652,5140.92
1653,773.23
1654,4276.9
1655,15517.42
1656,631.28
1657,4904.74
1658,630.32
1659,1794.72
1660,16676.26
1661,7440.81
1662,3570.59
1663,4350.96
1664,11199.64
1665,6400.27
1666,9458.63
1667,3505.66
1668,3742.79
1669,3674.99
1670,906.03
1671,672.97
1672,846.86
1673,1686.23
1674,1785.13
1675,629.46
1676,6993.39
1677,4291.68
1678,449.39
1679,12403.04
1680,1894.85
1681,6718.25
1682,11277.88
1683,717.46
1684,3588.09
1685,678.24
1686,1230.22
1687,1123.57
1688,3192.0
1689,12779.53
1690,769.89
1691,11182.15
1692,2694.44
1693,453.9
1694,660.59
1695,15867.55
1696,2100.28
1697,2641.59
1698,564.66
1699,1643.38
1700,991.18
1701,527.73
1702,2278.63
1703,9071.81
1704,690.1
1705,874.78
1706,8118.82
1707,15289.95
1708,6747.28
1709,6677.65
1710,716.1
1711,734.25
1712,6380.92
1713,1183.34
1714,671.14
1715,3647.9
1716,1657.66
1717,2753.12
1718,3980.18
1719,932.67
1720,551.92
1721,7862.19
1722,3697.1
1723,4742.21
1724,8434.59
1725,755.9
1726,16079.04
1727,1101.23
1728,5017.36
1729,3477.81
1730,2601.12
1731,5576.4
1732,5172.05
1733,5791.26
1734,11910.67
1735,613.17
1736,2584.42
1737,8504.74
1738,14201.23
1739,4578.54
1740,578.75
1741,1720.82
1742,635.68
1743,1100.19
1744,8019.71
1745,1015.46
1746,1694.08
1747,13537.05
1748,6985.18
1749,6081.76
1750,1414.65
1751,1679.44
1752,2962.71
1753,6428.66
1754,2811.93
1755,5694.63
1756,3801.78
1757,713.59
1758,3048.41
1759,2197.57
1760,6822.32
1761,6138.47
1762,481.94
1763,818.03
1764,814.43
1765,2750.43
1766,11248.38
1767,15578.04
1768,2364.87
1769,704.5
1770,837.67
1771,2589.89
1772,8959.45
1773,5421.33
1774,8998.88
1775,1102.18
1776,959.47
1777,693.9
1778,11643.95
1779,1813.8
1780,8716.93
1781,2864.79
1782,4968.49
1783,573.54
1784,7245.27
1785,15199.08
1786,1527.44
1787,2867.07
1788,6396.88
1789,1364.69
1790,4743.97
1791,1880.88
1792,1798.38
1793,996.77
1794,473.1
1795,16102.48
1796,5330.95
1797,564.66
1798,9697.8
1799,863.24
1800,3186.2
1801,4283.76
1802,5441.4
1803,6857.56
1804,688.78
1805,933.88
1806,5496.01
1807,836.79
1808,1200.85
1809,5677.44
1810,2408.89
1811,1443.02
1812,774.48
1813,864.21
1814,4090.95
1815,1781.46
1816,2608.9
1817,610.58
1818,4594.02
1819,3112.53
1820,16986.8
1821,9202.18
1822,748.66
1823,5142.18
1824,1121.26
1825,5284.39
1826,1697.14
1827,866.1
1828,1103.66
1829,16100.9
1830,8279.69
1831,2106.17
1832,503.35
1833,4316.19
1834,15042.08
1835,6513.53
1836,4594.7
1837,585.36
1838,4373.29
1839,6229.9
1840,814.46
1841,5526.46
1842,871.99
1843,3967.9
1844,5328.85
1845,2683.41
1846,1378.01
1847,16042.72
1848,4538.33
1849,827.25
1850,12887.42
1851,1813.71
1852,4395.47
1853,859.11
1854,1617.61
1855,1076.82
1856,9282.16
1857,1005.03
1858,886.4
1859,5093.5
1860,1577.19
1861,1709.19
1862,2043.53
1863,5053.41
1864,1922.18
1865,4823.76
1866,953.77
1867,4690.94
1868,4588.25
1869,1922.11
1870,1295.77
1871,3064.71
1872,1936.29
1873,619.01
1874,544.2
1875,6595.85
1876,5865.35
1877,2093.39
1878,589.49
1879,761.56
1880,7029.95
1881,4320.26
1882,13122.07
1883,5089.02
1884,5137.79
1885,1344.62
1886,3591.58
1887,4276.14
1888,2343.95
1889,2647.49
1890,1082.5
1891,2015.73
1892,1820.49
1893,7632.62
1894,4990.27
1895,7326.92
1896,9606.3
1897,1688.76
1898,10454.31
1899,668.92
1900,5188.02
1901,1431.33
1902,1210.65
1903,4324.55
1904,4809.13
1905,4976.98
1906,664.62
1907,6380.95
1908,541.58
1909,10663.0
1910,5576.59
1911,11527.17
1912,7303.76
1913,2951.5
1914,1470.41
1915,1676.99
1916,531.02
1917,4412.44
1918,12070.71
1919,7667.79
1920,4603.98
1921,6587.32
1922,5228.03
1923,3240.15
1924,1064.74
1925,5518.74
1926,2106.96
1927,9538.01
1928,1609.14
1929,13664.86
1930,7782.43
1931,9820.4
1932,888.97
1933,9940.07
1934,8590.56
1935,10054.65
1936,1566.88
