id,price
450,726.74
451,1132.39
452,7022.83
453,6063.55
454,2915.97
455,3974.77
456,1036.93
457,11507.27
458,3989.33
459,4987.98
460,12171.45
461,529.99
462,798.87
463,590.85
464,845.1
465,4196.48
466,834.03
467,4285.19
468,4705.88
469,1285.05
470,2529.48
471,2397.44
472,2321.26
473,6718.36
474,1357.33
475,1107.86
476,16152.6
477,5267.95
478,2715.98
479,11672.2
480,799.71
481,5755.33
482,10488.08
483,14842.82
484,1254.43
485,4349.73
486,12300.23
487,3167.81
488,2464.88
489,1876.19
490,579.69
491,759.6
492,4616.43
493,9868.86
494,2445.81
495,905.15
496,2214.39
497,5373.72
498,1736.97
499,4047.58
500,10084.37
501,697.31
502,8893.71
503,1442.08
504,501.47
505,4412.97
506,623.16
507,3609.95
508,1753.91
509,1073.28
510,1384.63
511,604.11
512,998.63
513,3949.94
514,3039.98
515,14351.2
516,4643.87
517,7115.4
518,1138.1
519,1925.83
520,5634.79
521,2159.7
522,754.23
523,6473.08
524,9049.67
525,1783.7
526,1277.13
527,2300.2
528,4874.09
529,4868.0
530,2595.39
531,2894.49
532,3033.3
533,7324.1
534,2628.94
535,15770.52
536,15440.75
537,4656.74
538,1981.23
539,2059.89
540,10902.18
541,10786.42
542,727.1
543,15675.79
544,606.93
545,7505.28
546,9793.84
547,1827.09
548,1000.3
549,7614.41
550,546.57
551,956.75
552,6674.51
553,1631.15
554,2494.65
555,14609.61
556,4635.61
557,9609.75
558,1341.5
559,3025.29
560,785.27
561,2477.32
562,700.65
563,4281.0
564,5682.14
565,2339.58
566,2435.52
567,2120.11
568,5669.76
569,1774.09
570,1307.35
571,4212.17
572,15945.41
573,14404.66
574,5191.02
575,634.16
576,4424.99
577,1160.01
578,570.87
579,3496.18
580,2202.68
581,913.7
582,985.53
583,492.32
584,8142.05
585,1682.1
586,833.24
587,859.45
588,2487.99
589,3546.95
590,1892.65
591,511.48
592,942.0
593,604.22
594,8808.3
595,1230.6
596,14476.64
597,953.37
598,1194.72
599,3164.69
600,2424.33
601,8532.72
602,2346.34
603,9738.04
604,508.29
605,1157.14
606,884.03
607,5440.49
608,2296.24
609,706.01
610,1780.7
611,854.87
612,3600.08
613,3154.63
614,938.48
615,467.95
616,700.01
617,3436.34
618,14833.06
619,10944.24
620,853.31
621,665.84
622,841.84
623,2454.92
624,4548.46
625,15919.52
626,1116.24
627,841.95
628,1776.67
629,3826.0
630,2666.17
631,10482.18
632,1209.31
633,1117.58
634,4032.07
635,7935.95
636,4149.85
637,1012.3
638,13328.69
639,4741.82
640,6936.47
641,547.8
642,801.58
643,4942.9
644,1111.34
645,775.57
646,1866.61
647,1697.66
648,4898.04
649,1855.25
650,3524.02
651,16003.9
652,1269.98
653,1988.69
654,1047.7
655,17035.67
656,2499.94
657,1193.21
658,975.33
659,1009.79
660,2962.92
661,1051.26
662,4289.29
663,603.06
664,392.5
665,943.46
666,5528.13
667,3577.81
668,17310.28
669,14114.18
670,1950.12
671,15590.09
672,1271.36
673,3163.67
674,1008.35
675,6685.09
676,3958.37
677,1594.54
678,1176.45
679,1236.68
680,666.27
681,8395.31
682,1956.42
683,1253.55
684,4258.17
685,694.93
686,1416.72
687,2581.09
688,693.85
689,16261.37
690,2765.75
691,724.72
692,962.21
693,8105.97
694,5813.6
695,11682.41
696,722.22
697,3292.77
698,538.21
699,1100.59
700,1025.32
701,2676.06
702,732.2
703,2334.76
704,4192.32
705,805.24
706,430.01
707,5856.28
708,1014.89
709,695.51
710,6381.85
711,4700.73
712,684.73
713,858.67
714,526.15
715,651.63
716,1276.02
717,5798.01
718,15247.76
719,8622.21
720,12558.97
721,4172.72
722,563.92
723,2228.48
724,2824.03
725,4953.73
726,974.42
727,664.35
728,1620.2
729,10591.74
730,12622.19
731,2111.76
732,770.11
733,4310.39
734,4771.75
735,10106.84
736,6975.43
737,1938.17
738,630.49
739,5093.22
740,2535.24
741,6011.74
742,5407.52
743,712.58
744,11357.29
745,16446.59
746,845.37
747,994.15
748,1621.28
749,724.97
750,1217.31
751,1951.42
752,5299.5
753,3746.4
754,793.39
755,3054.1
756,9380.28
757,1782.51
758,2386.7
759,13877.31
760,8140.31
761,1481.52
762,1361.6
763,1940.25
764,4566.16
765,1933.69
766,5641.99
767,4281.95
768,827.58
769,671.36
770,5094.29
771,638.35
772,938.77
773,496.22
774,4111.7
775,4593.86
776,984.81
777,1134.35
778,6330.84
779,6320.37
780,6684.22
781,5661.14
782,627.18
783,4427.44
784,782.69
785,1858.4
786,686.19
787,4526.41
788,1742.41
789,577.54
790,4374.39
791,846.95
792,4728.92
793,509.49
794,1389.26
795,5420.8
796,2803.49
797,6753.95
798,14019.41
799,625.24
800,701.02
801,1591.78
802,760.55
803,13028.684
804,826.12
805,1457.88
806,1940.21
807,1930.99
808,623.39
809,571.26
810,656.9
811,4319.86
812,613.63
813,1849.3
814,1014.05
815,6304.1
816,5237.38
817,6018.56
818,1930.12
819,557.22
820,4906.96
821,1674.67
822,4221.06
823,3600.35
824,657.07
825,1371.43
826,729.83
827,1703.91
828,5393.72
829,3775.92
830,2579.25
831,4285.86
832,503.1
833,2382.19
834,5120.16
835,10479.39
836,517.23
837,5330.77
838,1636.42
839,7680.93
840,1222.3
841,2307.75
842,562.03
843,1835.38
844,2822.92
845,9216.89
846,921.75
847,1868.22
848,15345.44
849,698.6
850,1510.38
851,8509.79
852,1116.56
853,416.31
854,5136.36
855,2299.9
856,1895.95
857,1819.29
858,1298.65
859,6366.73
860,12278.14
861,1758.3
862,2200.84
863,698.14
864,800.68
865,718.91
866,2452.78
867,712.54
868,10569.42
869,2149.65
870,2343.32
871,1036.87
872,15038.58
873,2173.13
874,860.18
875,1439.54
876,1114.59
877,775.49
878,1836.01
879,9694.66
880,2780.72
881,4212.72
882,5575.18
883,757.53
884,2833.08
885,5421.19
886,875.81
887,438.14
888,583.57
889,1062.34
890,7295.76
891,699.55
892,2781.79
893,1005.32
894,4677.07
895,729.44
896,3682.06
897,1017.06
898,570.81
899,3547.18
900,4493.13
901,840.52
902,5102.56
903,640.1
904,822.1
905,1035.9
906,2897.21
907,2275.13
908,4011.39
909,9153.32
910,5339.19
911,706.8
912,10401.48
913,7315.22
914,1724.63
915,9008.42
916,9729.55
917,14010.49
918,7873.66
919,707.41
920,928.59
921,3191.69
922,3970.34
923,514.33
924,16692.72
925,3960.04
926,5976.11
927,743.66
928,3013.42
929,851.14
930,3410.58
931,3062.15
932,782.46
933,4036.45
934,4521.81
935,984.9
936,957.87
937,777.95
938,4091.05
939,467.62
940,6346.01
941,3591.14
942,1640.53
943,595.2
944,601.32
945,3917.25
946,840.76
947,886.21
948,9746.81
949,9337.98
950,710.67
951,405.11
952,2790.78
953,683.57
954,726.55
955,6969.15
956,4670.18
957,8752.98
958,2325.87
959,978.71
960,1744.46
961,7482.46
962,718.19
963,2308.35
964,1124.3
965,9523.57
966,3161.07
967,5131.68
968,6467.22
969,5210.47
970,10898.36
971,2736.93
972,14802.42
973,1024.82
974,4359.6
975,1010.83
976,1566.4
977,5783.77
978,1690.95
979,2066.86
980,9353.57
981,475.38
982,1826.72
983,1083.5
984,3109.6
985,16990.06
986,2632.95
987,1201.49
988,1586.21
989,2191.04
990,2588.45
991,2460.84
992,2257.06
993,728.0
994,4168.42
995,1220.13
996,637.69
997,867.32
998,756.49
999,855.39
1000,4661.15
1001,9343.86
1002,1184.17
1003,1667.94
1004,2975.47
1005,751.12
1006,1245.9
1007,4081.29
1008,580.8
1009,2820.24
1010,6412.71
1011,947.22
1012,457.91
1013,6227.43
1014,7847.37
1015,601.7
1016,6874.02
1017,843.78
1018,4311.79
1019,4692.26
1020,10368.83
1021,2135.16
1022,1254.24
1023,1208.02
1024,822.18
1025,16426.84
1026,917.42
1027,3565.03
1028,899.42
1029,1629.84
1030,577.03
1031,639.63
1032,5086.62
1033,3804.15
1034,496.94
1035,1431.555
1036,703.03
1037,6380.02
1038,526.38
1039,10708.27
1040,9721.59
1041,1064.41
1042,10702.59
1043,4082.03
1044,14218.03
1045,644.39
1046,5541.89
1047,728.98
1048,697.44
1049,1477.72
1050,5750.5
1051,3972.83
1052,3715.62
1053,9785.56
1054,11321.08
1055,4642.81
1056,15965.61
1057,5028.61
1058,1704.42
1059,11512.43
1060,1928.25
1061,1751.11
1062,6350.73
1063,4982.49
1064,1033.71
1065,14016.78
1066,7125.6
1067,707.9
1068,648.51
1069,12779.69
1070,793.64
1071,7249.77
1072,1302.49
1073,1378.16
1074,5656.08
1075,1395.81
1076,462.36
1077,12716.67
1078,966.26
1079,1527.61
1080,1726.35
1081,4874.65
1082,14037.42
1083,6158.4
1084,732.53
1085,922.23
1086,13355.24
1087,3623.23
1088,848.82
1089,15583.21
1090,7652.89
1091,6772.52
1092,4263.73
1093,445.54
1094,4733.53
1095,13165.81
1096,528.6
1097,5184.68
1098,539.86
1099,2756.28
1100,949.45
1101,420.84
1102,902.28
1103,13515.535
1104,1170.51
1105,672.17
1106,845.7
1107,2426.67
1108,1730.98
1109,3057.38
1110,1834.82
1111,14140.97
1112,1964.37
1113,2008.37
1114,11321.16
1115,489.1
1116,2347.35
1117,6179.39
1118,2750.91
1119,1803.5
1120,4628.36
1121,3458.46
1122,1229.51
1123,1733.18
1124,860.33
1125,695.16
1126,4573.88
1127,1038.34
1128,886.99
1129,16730.64
1130,4429.01
1131,4640.97
1132,8345.51
1133,2448.57
1134,532.53
1135,558.33
1136,530.71
1137,829.35
1138,694.33
1139,1227.05
1140,842.18
1141,895.06
1142,1394.99
1143,5002.14
1144,613.95
1145,2778.63
1146,1850.39
1147,5418.84
1148,8470.72
1149,15973.23
1150,799.82
1151,5830.41
1152,6909.41
1153,3887.39
1154,749.31
1155,9782.97
1156,2831.63
1157,2842.43
1158,658.5
1159,5751.22
1160,8649.17
1161,5114.2
1162,1099.21
1163,16445.19
1164,674.52
1165,504.15
1166,7709.61
1167,1214.7
1168,498.29
1169,1748.69
1170,954.19
1171,6065.07
1172,784.5
1173,766.23
1174,3444.72
1175,1314.2883333333332
1176,12055.56
1177,589.17
1178,1030.06
1179,3688.2
1180,1225.92
1181,4173.24
1182,3220.49
1183,702.81
1184,6461.17
1185,870.64
1186,620.1
1187,796.61
1188,640.71
1189,2175.26
1190,15125.01
1191,513.94
1192,2122.64
1193,7207.05
1194,5073.94
1195,2532.6
1196,1160.17
1197,15915.14
1198,1123.36
1199,13672.05
1200,1082.71
1201,5836.53
1202,2558.37
1203,5502.47
1204,1005.49
1205,5075.86
1206,12475.82
1207,7900.32
1208,2597.07
1209,14885.56
1210,12063.51
1211,4628.36
1212,844.36
1213,723.57
1214,7456.1
1215,7098.5
1216,2502.27
1217,1514.43
1218,1352.86
1219,6416.81
1220,8064.58
1221,457.94
1222,13848.04
1223,874.45
1224,9662.17
1225,4053.35
1226,563.66
1227,3950.31
1228,915.07
1229,653.86
1230,679.29
1231,3624.32
1232,820.56
1233,2729.79
1234,3426.42
1235,3881.3
1236,2570.29
1237,3183.73
1238,9663.84
1239,9080.87
1240,1647.14
1241,447.73
1242,5393.99
1243,672.72
1244,5812.23
1245,5617.96
1246,2130.56
1247,4158.74
1248,3067.8
1249,550.04
1250,8257.3
1251,11284.64
1252,427.77
1253,713.02
1254,2259.24
1255,7450.94
1256,1697.16
1257,871.41
1258,9223.22
1259,629.02
1260,5358.42
1261,849.17
1262,972.75
1263,2756.98
1264,1287.93
1265,1678.2
1266,1230.13
1267,8828.2
1268,574.66
1269,6029.16
1270,868.43
1271,4105.66
1272,1306.16
1273,856.11
1274,699.73
1275,1038.22
1276,3150.68
1277,3751.0
1278,742.52
1279,999.79
1280,1367.6
1281,1774.18
1282,12862.94
1283,8103.41
1284,4427.29
1285,2413.78
1286,3006.79
1287,7344.12
1288,3498.06
1289,701.28
1290,2721.03
1291,3956.01
1292,1006.89
1293,2296.5
1294,730.07
1295,6563.32
1296,1256.93
1297,1997.43
1298,1677.12
1299,4251.6
1300,7427.81
1301,515.4
1302,6934.55
1303,5124.26
1304,692.31
1305,897.49
1306,1763.99
1307,1654.01
1308,1817.86
1309,9292.95
1310,4047.36
1311,2402.28
1312,2372.87
1313,1919.77
1314,855.06
1315,3226.04
1316,3439.48
1317,588.06
1318,847.05
1319,2057.47
1320,1155.27
1321,7451.39
1322,2935.88
1323,16602.65
1324,867.32
1325,505.85
1326,989.2
1327,3716.49
1328,3138.83
1329,4498.01
1330,666.09
1331,1417.64
1332,763.28
1333,2915.18
1334,3424.75
1335,4346.9
1336,4071.48
1337,767.9
1338,3271.04
1339,701.4
1340,5491.95
1341,4653.37
1342,14914.05
1343,802.8
1344,2128.44
1345,5237.3
1346,2889.11
1347,904.87
1348,661.78
1349,773.41
1350,818.53
1351,493.42
1352,2569.32
1353,1259.9
1354,6463.92
1355,12183.62
1356,933.62
1357,974.05
1358,1325.53
1359,612.24
1360,4872.83
1361,1373.91
1362,631.19
1363,5146.25
1364,14248.4
1365,4004.15
1366,14523.17
1367,636.3
1368,4207.43
1369,493.05
1370,1182.12
1371,985.53
1372,2212.0
1373,15106.83
1374,965.98
1375,3418.39
1376,9260.61
1377,682.68
1378,13005.96
1379,2507.37
1380,1063.95
1381,3319.87
1382,821.55
1383,6701.53
1384,2199.89
1385,895.24
1386,1048.55
1387,4972.08
1388,16226.66
1389,7815.25
1390,6252.7
1391,3453.46
1392,1680.07
1393,964.25
1394,11249.69
1395,4477.14
1396,386.34
1397,1882.66
1398,602.82
1399,2916.24
1400,12477.24
1401,16351.46
1402,7385.64
1403,6897.4
1404,7678.61
1405,607.62
1406,992.86
1407,5111.54
1408,669.1
1409,3234.39
1410,2480.75
1411,546.74
1412,930.85
1413,666.71
1414,6437.26
1415,1929.97
1416,1584.15
1417,3022.69
1418,1008.64
1419,10929.47
1420,7059.41
1421,1298.93
1422,4745.43
1423,8541.05
1424,565.5
1425,1283.54
1426,7158.3
1427,1044.39
1428,542.65
1429,1671.97
1430,4625.24
1431,3636.74
1432,5739.57
1433,4358.38
1434,11088.47
1435,4778.3
1436,5187.71
1437,3833.05
1438,922.97
1439,943.93
1440,969.51
1441,908.25
1442,1043.8
1443,4650.49
1444,5176.87
1445,989.59
1446,3091.56
1447,14301.73
1448,849.74
1449,1606.48
1450,807.11
1451,14592.59
1452,5065.61
1453,13374.6
1454,759.07
1455,991.62
1456,13605.72
1457,3402.9
1458,4732.53
1459,926.51
1460,1627.79
1461,2678.96
1462,1074.24
1463,1151.01
1464,9257.85
1465,2511.38
1466,8731.71
1467,1040.21
1468,2503.22
1469,1773.31
1470,3032.25
1471,797.02
1472,2777.81
1473,3481.38
1474,697.05
1475,1000.34
1476,3827.61
1477,4714.14
1478,677.84
1479,2383.67
1480,2614.09
1481,3132.38
1482,515.61
1483,3605.27
1484,4311.32
1485,1671.12
1486,10926.31
1487,1008.97
1488,2151.88
1489,1716.21
1490,1112.03
1491,1461.81
1492,2336.7
1493,650.55
1494,486.73
1495,625.44
1496,4690.7
1497,6209.68
1498,570.89
1499,1262.72
1500,14598.67
1501,4838.74
1502,14878.55
1503,5428.6
1504,521.07
1505,6328.87
1506,1160.19
1507,853.65
1508,4325.04
1509,1905.52
1510,1756.07
1511,5266.19
1512,4355.98
1513,3260.15
1514,430.75
1515,14373.04
1516,9925.39
1517,2321.51
1518,1348.5
1519,789.74
1520,4677.65
1521,1630.57
1522,7339.08
1523,4692.55
1524,4345.04
1525,1047.51
1526,5745.09
1527,8221.65
1528,4646.77
1529,684.49
1530,936.86
1531,1436.21
1532,16227.23
1533,533.37
1534,687.84
1535,8621.53
1536,4239.63
1537,2173.93
1538,1491.67
1539,1281.88
1540,7524.64
1541,2671.97
1542,2184.78
1543,737.71
1544,9605.1
1545,889.48
1546,7037.11
1547,602.22
1548,2905.23
1549,1159.01
1550,4929.68
1551,3281.53
1552,7354.93
1553,1101.7
1554,4119.18
1555,2415.61
1556,8741.6
1557,643.73
1558,4192.9
1559,2342.73
1560,950.09
1561,3037.76
1562,16978.18
1563,3705.03
1564,4416.29
1565,1262.21
1566,4450.79
1567,13268.41
1568,5080.49
1569,5056.96
1570,1242.48
1571,2259.94
1572,4414.75
1573,15779.1
1574,5144.59
1575,2456.58
1576,928.55
1577,10634.72
1578,1667.59
1579,12372.22
1580,982.81
1581,736.03
1582,4814.52
1583,3089.9
1584,1344.55
1585,15807.79
1586,5649.62
1587,2715.19
1588,1886.84
1589,5471.26
1590,600.51
1591,836.64
1592,5882.9
1593,12757.49
1594,2334.21
1595,8124.71
1596,3701.38
1597,4091.94
1598,1089.41
1599,700.63
1600,5685.83
1601,521.99
1602,2253.73
1603,6478.34
1604,1950.33
1605,4048.59
1606,626.94
1607,6480.32
1608,906.65
1609,8569.17
1610,950.12
1611,454.24
1612,11515.19
1613,2306.16
1614,681.36
1615,860.5
1616,1747.89
1617,11630.08
1618,1946.29
1619,6879.8
1620,6460.05
1621,17360.61
1622,4769.19
1623,5458.92
1624,2417.02
1625,4154.31
1626,5059.26
1627,7167.3
1628,743.45
1629,9285.62
1630,1395.415
1631,7541.73
1632,11496.55
1633,6530.27
1634,798.79
1635,1063.31
1636,5123.78
1637,7042.65
1638,1836.1
1639,954.83
1640,1142.58
1641,1723.09
1642,14710.42
1643,944.56
1644,1598.92
1645,850.52
1646,2002.56
1647,2881.13
1648,776.95
1649,2744.36
1650,16803.86
1651,462.07
1652,5088.01
1653,767.37
1654,4312.33
1655,15320.31
1656,637.56
1657,4966.65
1658,633.2
1659,1803.88
1660,16836.41
1661,7312.93
1662,3505.35
1663,4408.45
1664,11079.15
1665,7174.18
1666,9370.96
1667,3564.46
1668,3715.84
1669,3744.19
1670,901.97
1671,671.87
1672,835.85
1673,1691.04
1674,1772.32
1675,635.84
1676,6923.52
1677,4254.78
1678,454.25
1679,12396.98
1680,1918.09
1681,6798.83
1682,11427.42
1683,721.49
1684,3627.31
1685,666.3
1686,1246.61
1687,1121.15
1688,3230.84
1689,12949.93
1690,774.9
1691,11485.62
1692,2631.27
1693,453.95
1694,651.9
1695,16268.76
1696,2130.48
1697,2687.81
1698,565.52
1699,1648.97
1700,998.53
1701,525.29
1702,2291.58
1703,8820.43
1704,706.56
1705,876.59
1706,8032.5
1707,15408.73
1708,6647.57
1709,6603.15
1710,713.45
1711,735.18
1712,6277.14
1713,1187.49
1714,672.66
1715,3667.08
1716,1666.63
1717,2706.46
1718,3953.53
1719,934.65
1720,557.29
1721,7882.92
1722,3745.67
1723,4793.65
1724,8392.47
1725,741.49
1726,15853.42
1727,1081.39
1728,4939.48
1729,3428.42
1730,2637.26
1731,5628.35
1732,5170.89
1733,5789.98
1734,11962.19
1735,619.56
1736,2625.76
1737,8533.5
1738,14670.77
1739,4582.74
1740,601.13
1741,1718.41
1742,635.81
1743,1100.81
1744,7929.36
1745,1020.75
1746,1708.03
1747,13727.52
1748,7065.43
1749,6053.44
1750,1440.03
1751,1729.14
1752,3010.0
1753,6455.62
1754,2818.1
1755,5789.06
1756,3778.44
1757,718.08
1758,3075.73
1759,2443.6
1760,6804.85
1761,6400.11
1762,487.52
1763,796.37
1764,798.58
1765,2755.98
1766,11268.93
1767,15794.89
1768,2328.64
1769,695.29
1770,852.24
1771,2601.23
1772,8964.33
1773,5365.01
1774,8984.76
1775,1083.54
1776,952.4
1777,683.39
1778,11717.23
1779,1817.61
1780,8670.15
1781,2832.31
1782,4962.89
1783,568.13
1784,7300.93
1785,15407.28
1786,1513.38
1787,2835.97
1788,6427.87
1789,1370.84
1790,4688.09
1791,1914.82
1792,1789.01
1793,1003.57
1794,464.78
1795,16067.18
1796,5392.41
1797,559.07
1798,9938.15
1799,877.01
1800,3137.87
1801,4350.41
1802,5417.5
1803,6933.81
1804,696.95
1805,928.55
1806,5534.56
1807,824.63
1808,1215.29
1809,5706.91
1810,2467.83
1811,1425.74
1812,773.49
1813,865.34
1814,4034.68
1815,1725.23
1816,2622.03
1817,599.63
1818,4528.46
1819,3056.25
1820,16907.07
1821,9207.17
1822,748.35
1823,5104.61
1824,1133.34
1825,5301.21
1826,1724.23
1827,879.09
1828,1074.37
1829,15735.32
1830,8231.64
1831,2162.38
1832,508.95
1833,4295.91
1834,15354.01
1835,6680.29
1836,4615.82
1837,587.9
1838,4243.33
1839,6311.98
1840,812.74
1841,5679.11
1842,864.5
1843,4085.59
1844,5488.69
1845,2674.7
1846,1367.36
1847,16221.06
1848,4527.83
1849,831.98
1850,13299.86
1851,1827.52
1852,4331.51
1853,871.66
1854,1616.99
1855,1077.85
1856,9329.99
1857,1002.88
1858,888.71
1859,5059.65
1860,1582.71
1861,1723.78
1862,2052.98
1863,5061.59
1864,1923.45
1865,4789.58
1866,935.71
1867,4645.09
1868,4538.44
1869,1933.02
1870,1290.7
1871,3087.89
1872,1954.79
1873,613.33
1874,540.06
1875,6557.14
1876,5799.29
1877,2207.5
1878,590.0
1879,757.83
1880,7039.3
1881,4397.83
1882,13371.98
1883,4997.6
1884,5128.24
1885,1345.53
1886,3619.52
1887,4296.64
1888,2378.81
1889,2635.95
1890,1072.54
1891,2024.8
1892,1808.17
1893,7544.4
1894,5086.85
1895,7221.03
1896,9413.51
1897,1673.96
1898,10289.6
1899,679.21
1900,5201.96
1901,1430.98
1902,1222.24
1903,4480.73
1904,4868.15
1905,4954.58
1906,642.97
1907,6401.94
1908,543.5
1909,10578.26
1910,5627.98
1911,11245.05
1912,7289.8
1913,2925.61
1914,1463.38
1915,1694.21
1916,543.71
1917,4478.54
1918,11972.89
1919,7798.91
1920,4619.14
1921,6695.88
1922,5209.1
1923,3204.11
1924,1058.63
1925,5569.74
1926,2101.91
1927,9769.83
1928,1608.29
1929,13764.29
1930,7844.85
1931,9872.46
1932,887.1
1933,10061.27
1934,8548.1
1935,10025.95
1936,1547.13
